% This file contains ocean volume transports from the MOVE project.
% MOVE is a contribution to the international OceanSITES project
% (http://www.oceansites.org).
%
% Creation date: 18-Feb-2016 15:37:02
%
% For information on what MOVE is, and how the transports
% are computed initially, see the following reference:
% http://dx.doi.org/10.1016/j.dsr.2005.12.007
% (Kanzow et al., Deep-Sea Research Part I, 2006)
%
% For a more recent study with MOVE data, see:
% http://dx.doi.org/10.1029/2011GL049801
% (Send et al., Geophysical Research Letters, 2011)
%
% The transports are composed as the sum of two components:
% the 'boundary' component and the 'internal' component.
% The Kanzow et al. (2006) paper describes what this means.
% The version presented here is understood as representing
% the layer 1200-4950 dbar, with the internal transport
% referenced to zero flow at 4950 dbar. This is identical
% to what is used by Send et al. (2011), their figure 2.
%
% REQUIREMENTS FOR USE:
% If you use these data, you must acknowledge the MOVE project,
% e.g. by including the exemplar citation below in your work.
% These data are research data and come with no warranties
% or claims of being suitable for any particular use.
% You must assume all responsibility arising out of your use of these data.
% Please inform the principal investigators of the MOVE project about your
% use of the data.
%
% Exemplar citation:
%   "This work uses data from the MOVE project (see
%    Kanzow et al., 2006, DOI:10.1016/j.dsr.2005.12.007).
%    MOVE is a contribution to the international OceanSITES
%    project."
%
% Year,Month,Day,Volume Transport [Sv]
  2010,    1, 29,   -29.498
  2010,    1, 30,   -29.504
  2010,    1, 31,   -29.502
  2010,    2,  1,   -29.504
  2010,    2,  2,   -29.483
  2010,    2,  3,   -29.444
  2010,    2,  4,   -29.387
  2010,    2,  5,   -29.325
  2010,    2,  6,   -29.270
  2010,    2,  7,   -29.230
  2010,    2,  8,   -29.179
  2010,    2,  9,   -29.095
  2010,    2, 10,   -29.038
  2010,    2, 11,   -29.000
  2010,    2, 12,   -28.924
  2010,    2, 13,   -28.818
  2010,    2, 14,   -28.724
  2010,    2, 15,   -28.630
  2010,    2, 16,   -28.543
  2010,    2, 17,   -28.463
  2010,    2, 18,   -28.373
  2010,    2, 19,   -28.270
  2010,    2, 20,   -28.172
  2010,    2, 21,   -28.070
  2010,    2, 22,   -27.960
  2010,    2, 23,   -27.849
  2010,    2, 24,   -27.738
  2010,    2, 25,   -27.603
  2010,    2, 26,   -27.465
  2010,    2, 27,   -27.325
  2010,    2, 28,   -27.181
  2010,    3,  1,   -27.038
  2010,    3,  2,   -26.916
  2010,    3,  3,   -26.794
  2010,    3,  4,   -26.675
  2010,    3,  5,   -26.573
  2010,    3,  6,   -26.472
  2010,    3,  7,   -26.366
  2010,    3,  8,   -26.271
  2010,    3,  9,   -26.186
  2010,    3, 10,   -26.099
  2010,    3, 11,   -25.988
  2010,    3, 12,   -25.868
  2010,    3, 13,   -25.742
  2010,    3, 14,   -25.609
  2010,    3, 15,   -25.490
  2010,    3, 16,   -25.378
  2010,    3, 17,   -25.259
  2010,    3, 18,   -25.141
  2010,    3, 19,   -25.039
  2010,    3, 20,   -24.942
  2010,    3, 21,   -24.843
  2010,    3, 22,   -24.741
  2010,    3, 23,   -24.652
  2010,    3, 24,   -24.585
  2010,    3, 25,   -24.528
  2010,    3, 26,   -24.479
  2010,    3, 27,   -24.444
  2010,    3, 28,   -24.413
  2010,    3, 29,   -24.371
  2010,    3, 30,   -24.314
  2010,    3, 31,   -24.257
  2010,    4,  1,   -24.210
  2010,    4,  2,   -24.175
  2010,    4,  3,   -24.139
  2010,    4,  4,   -24.103
  2010,    4,  5,   -24.067
  2010,    4,  6,   -24.042
  2010,    4,  7,   -24.010
  2010,    4,  8,   -23.973
  2010,    4,  9,   -23.948
  2010,    4, 10,   -23.927
  2010,    4, 11,   -23.896
  2010,    4, 12,   -23.864
  2010,    4, 13,   -23.849
  2010,    4, 14,   -23.851
  2010,    4, 15,   -23.861
  2010,    4, 16,   -23.885
  2010,    4, 17,   -23.906
  2010,    4, 18,   -23.924
  2010,    4, 19,   -23.966
  2010,    4, 20,   -24.018
  2010,    4, 21,   -24.081
  2010,    4, 22,   -24.145
  2010,    4, 23,   -24.199
  2010,    4, 24,   -24.254
  2010,    4, 25,   -24.307
  2010,    4, 26,   -24.364
  2010,    4, 27,   -24.422
  2010,    4, 28,   -24.480
  2010,    4, 29,   -24.538
  2010,    4, 30,   -24.580
  2010,    5,  1,   -24.620
  2010,    5,  2,   -24.653
  2010,    5,  3,   -24.680
  2010,    5,  4,   -24.713
  2010,    5,  5,   -24.729
  2010,    5,  6,   -24.738
  2010,    5,  7,   -24.742
  2010,    5,  8,   -24.755
  2010,    5,  9,   -24.767
  2010,    5, 10,   -24.762
  2010,    5, 11,   -24.737
  2010,    5, 12,   -24.707
  2010,    5, 13,   -24.673
  2010,    5, 14,   -24.635
  2010,    5, 15,   -24.587
  2010,    5, 16,   -24.541
  2010,    5, 17,   -24.511
  2010,    5, 18,   -24.476
  2010,    5, 19,   -24.427
  2010,    5, 20,   -24.356
  2010,    5, 21,   -24.279
  2010,    5, 22,   -24.205
  2010,    5, 23,   -24.139
  2010,    5, 24,   -24.069
  2010,    5, 25,   -23.977
  2010,    5, 26,   -23.889
  2010,    5, 27,   -23.811
  2010,    5, 28,   -23.762
  2010,    5, 29,   -23.703
  2010,    5, 30,   -23.612
  2010,    5, 31,   -23.514
  2010,    6,  1,   -23.421
  2010,    6,  2,   -23.326
  2010,    6,  3,   -23.246
  2010,    6,  4,   -23.180
  2010,    6,  5,   -23.120
  2010,    6,  6,   -23.059
  2010,    6,  7,   -23.014
  2010,    6,  8,   -22.958
  2010,    6,  9,   -22.920
  2010,    6, 10,   -22.919
  2010,    6, 11,   -22.890
  2010,    6, 12,   -22.835
  2010,    6, 13,   -22.804
  2010,    6, 14,   -22.796
  2010,    6, 15,   -22.766
  2010,    6, 16,   -22.732
  2010,    6, 17,   -22.683
  2010,    6, 18,   -22.638
  2010,    6, 19,   -22.605
  2010,    6, 20,   -22.599
  2010,    6, 21,   -22.606
  2010,    6, 22,   -22.617
  2010,    6, 23,   -22.626
  2010,    6, 24,   -22.631
  2010,    6, 25,   -22.625
  2010,    6, 26,   -22.635
  2010,    6, 27,   -22.651
  2010,    6, 28,   -22.672
  2010,    6, 29,   -22.709
  2010,    6, 30,   -22.748
  2010,    7,  1,   -22.767
  2010,    7,  2,   -22.798
  2010,    7,  3,   -22.824
  2010,    7,  4,   -22.831
  2010,    7,  5,   -22.834
  2010,    7,  6,   -22.846
  2010,    7,  7,   -22.857
  2010,    7,  8,   -22.877
  2010,    7,  9,   -22.903
  2010,    7, 10,   -22.960
  2010,    7, 11,   -23.033
  2010,    7, 12,   -23.098
  2010,    7, 13,   -23.149
  2010,    7, 14,   -23.181
  2010,    7, 15,   -23.197
  2010,    7, 16,   -23.228
  2010,    7, 17,   -23.270
  2010,    7, 18,   -23.323
  2010,    7, 19,   -23.388
  2010,    7, 20,   -23.456
  2010,    7, 21,   -23.498
  2010,    7, 22,   -23.503
  2010,    7, 23,   -23.477
  2010,    7, 24,   -23.456
  2010,    7, 25,   -23.443
  2010,    7, 26,   -23.435
  2010,    7, 27,   -23.427
  2010,    7, 28,   -23.422
  2010,    7, 29,   -23.428
  2010,    7, 30,   -23.428
  2010,    7, 31,   -23.420
  2010,    8,  1,   -23.401
  2010,    8,  2,   -23.390
  2010,    8,  3,   -23.377
  2010,    8,  4,   -23.364
  2010,    8,  5,   -23.360
  2010,    8,  6,   -23.369
  2010,    8,  7,   -23.377
  2010,    8,  8,   -23.370
  2010,    8,  9,   -23.350
  2010,    8, 10,   -23.327
  2010,    8, 11,   -23.304
  2010,    8, 12,   -23.260
  2010,    8, 13,   -23.204
  2010,    8, 14,   -23.147
  2010,    8, 15,   -23.077
  2010,    8, 16,   -22.998
  2010,    8, 17,   -22.918
  2010,    8, 18,   -22.831
  2010,    8, 19,   -22.744
  2010,    8, 20,   -22.657
  2010,    8, 21,   -22.559
  2010,    8, 22,   -22.459
  2010,    8, 23,   -22.360
  2010,    8, 24,   -22.264
  2010,    8, 25,   -22.164
  2010,    8, 26,   -22.063
  2010,    8, 27,   -21.961
  2010,    8, 28,   -21.871
  2010,    8, 29,   -21.781
  2010,    8, 30,   -21.685
  2010,    8, 31,   -21.582
  2010,    9,  1,   -21.472
  2010,    9,  2,   -21.362
  2010,    9,  3,   -21.257
  2010,    9,  4,   -21.172
  2010,    9,  5,   -21.095
  2010,    9,  6,   -21.039
  2010,    9,  7,   -21.011
  2010,    9,  8,   -20.987
  2010,    9,  9,   -20.964
  2010,    9, 10,   -20.947
  2010,    9, 11,   -20.925
  2010,    9, 12,   -20.919
  2010,    9, 13,   -20.929
  2010,    9, 14,   -20.957
  2010,    9, 15,   -20.989
  2010,    9, 16,   -21.024
  2010,    9, 17,   -21.064
  2010,    9, 18,   -21.117
  2010,    9, 19,   -21.174
  2010,    9, 20,   -21.224
  2010,    9, 21,   -21.290
  2010,    9, 22,   -21.364
  2010,    9, 23,   -21.448
  2010,    9, 24,   -21.528
  2010,    9, 25,   -21.609
  2010,    9, 26,   -21.680
  2010,    9, 27,   -21.754
  2010,    9, 28,   -21.851
  2010,    9, 29,   -21.964
  2010,    9, 30,   -22.083
  2010,   10,  1,   -22.193
  2010,   10,  2,   -22.287
  2010,   10,  3,   -22.384
  2010,   10,  4,   -22.485
  2010,   10,  5,   -22.567
  2010,   10,  6,   -22.620
  2010,   10,  7,   -22.661
  2010,   10,  8,   -22.683
  2010,   10,  9,   -22.705
  2010,   10, 10,   -22.744
  2010,   10, 11,   -22.803
  2010,   10, 12,   -22.870
  2010,   10, 13,   -22.962
  2010,   10, 14,   -23.082
  2010,   10, 15,   -23.207
  2010,   10, 16,   -23.247
  2010,   10, 17,   -23.283
  2010,   10, 18,   -23.337
  2010,   10, 19,   -23.394
  2010,   10, 20,   -23.459
  2010,   10, 21,   -23.522
  2010,   10, 22,   -23.595
  2010,   10, 23,   -23.657
  2010,   10, 24,   -23.698
  2010,   10, 25,   -23.736
  2010,   10, 26,   -23.788
  2010,   10, 27,   -23.836
  2010,   10, 28,   -23.863
  2010,   10, 29,   -23.881
  2010,   10, 30,   -23.911
  2010,   10, 31,   -23.941
  2010,   11,  1,   -23.957
  2010,   11,  2,   -23.964
  2010,   11,  3,   -23.964
  2010,   11,  4,   -23.951
  2010,   11,  5,   -23.953
  2010,   11,  6,   -23.970
  2010,   11,  7,   -23.985
  2010,   11,  8,   -23.969
  2010,   11,  9,   -23.954
  2010,   11, 10,   -23.944
  2010,   11, 11,   -23.944
  2010,   11, 12,   -23.956
  2010,   11, 13,   -24.002
  2010,   11, 14,   -24.014
  2010,   11, 15,   -24.000
  2010,   11, 16,   -23.958
  2010,   11, 17,   -23.918
  2010,   11, 18,   -23.873
  2010,   11, 19,   -23.869
  2010,   11, 20,   -23.911
  2010,   11, 21,   -23.951
  2010,   11, 22,   -23.948
  2010,   11, 23,   -23.935
  2010,   11, 24,   -23.935
  2010,   11, 25,   -23.937
  2010,   11, 26,   -23.963
  2010,   11, 27,   -23.987
  2010,   11, 28,   -24.002
  2010,   11, 29,   -24.020
  2010,   11, 30,   -24.052
  2010,   12,  1,   -24.092
  2010,   12,  2,   -24.132
  2010,   12,  3,   -24.157
  2010,   12,  4,   -24.165
  2010,   12,  5,   -24.181
  2010,   12,  6,   -24.185
  2010,   12,  7,   -24.177
  2010,   12,  8,   -24.202
  2010,   12,  9,   -24.240
  2010,   12, 10,   -24.263
  2010,   12, 11,   -24.279
  2010,   12, 12,   -24.287
  2010,   12, 13,   -24.285
  2010,   12, 14,   -24.294
  2010,   12, 15,   -24.320
  2010,   12, 16,   -24.354
  2010,   12, 17,   -24.376
  2010,   12, 18,   -24.399
  2010,   12, 19,   -24.421
  2010,   12, 20,   -24.437
  2010,   12, 21,   -24.446
  2010,   12, 22,   -24.443
  2010,   12, 23,   -24.430
  2010,   12, 24,   -24.422
  2010,   12, 25,   -24.411
  2010,   12, 26,   -24.399
  2010,   12, 27,   -24.375
  2010,   12, 28,   -24.352
  2010,   12, 29,   -24.319
  2010,   12, 30,   -24.295
  2010,   12, 31,   -24.285
  2011,    1,  1,   -24.284
  2011,    1,  2,   -24.292
  2011,    1,  3,   -24.285
  2011,    1,  4,   -24.269
  2011,    1,  5,   -24.239
  2011,    1,  6,   -24.189
  2011,    1,  7,   -24.152
  2011,    1,  8,   -24.136
  2011,    1,  9,   -24.112
  2011,    1, 10,   -24.079
  2011,    1, 11,   -24.042
  2011,    1, 12,   -23.991
  2011,    1, 13,   -23.921
  2011,    1, 14,   -23.848
  2011,    1, 15,   -23.781
  2011,    1, 16,   -23.730
  2011,    1, 17,   -23.682
  2011,    1, 18,   -23.637
  2011,    1, 19,   -23.611
  2011,    1, 20,   -23.585
  2011,    1, 21,   -23.549
  2011,    1, 22,   -23.521
  2011,    1, 23,   -23.492
  2011,    1, 24,   -23.462
  2011,    1, 25,   -23.440
  2011,    1, 26,   -23.428
  2011,    1, 27,   -23.413
  2011,    1, 28,   -23.385
  2011,    1, 29,   -23.342
  2011,    1, 30,   -23.303
  2011,    1, 31,   -23.284
  2011,    2,  1,   -23.249
  2011,    2,  2,   -23.215
  2011,    2,  3,   -23.208
  2011,    2,  4,   -23.217
  2011,    2,  5,   -23.230
  2011,    2,  6,   -23.254
  2011,    2,  7,   -23.281
  2011,    2,  8,   -23.278
  2011,    2,  9,   -23.259
  2011,    2, 10,   -23.243
  2011,    2, 11,   -23.221
  2011,    2, 12,   -23.176
  2011,    2, 13,   -23.113
  2011,    2, 14,   -23.140
  2011,    2, 15,   -23.176
  2011,    2, 16,   -23.186
  2011,    2, 17,   -23.189
  2011,    2, 18,   -23.177
  2011,    2, 19,   -23.166
  2011,    2, 20,   -23.142
  2011,    2, 21,   -23.117
  2011,    2, 22,   -23.120
  2011,    2, 23,   -23.146
  2011,    2, 24,   -23.151
  2011,    2, 25,   -23.170
  2011,    2, 26,   -23.206
  2011,    2, 27,   -23.242
  2011,    2, 28,   -23.264
  2011,    3,  1,   -23.273
  2011,    3,  2,   -23.305
  2011,    3,  3,   -23.349
  2011,    3,  4,   -23.399
  2011,    3,  5,   -23.457
  2011,    3,  6,   -23.496
  2011,    3,  7,   -23.529
  2011,    3,  8,   -23.560
  2011,    3,  9,   -23.610
  2011,    3, 10,   -23.655
  2011,    3, 11,   -23.689
  2011,    3, 12,   -23.699
  2011,    3, 13,   -23.711
  2011,    3, 14,   -23.705
  2011,    3, 15,   -23.721
  2011,    3, 16,   -23.765
  2011,    3, 17,   -23.842
  2011,    3, 18,   -23.900
  2011,    3, 19,   -23.966
  2011,    3, 20,   -24.021
  2011,    3, 21,   -24.059
  2011,    3, 22,   -24.123
  2011,    3, 23,   -24.226
  2011,    3, 24,   -24.307
  2011,    3, 25,   -24.357
  2011,    3, 26,   -24.395
  2011,    3, 27,   -24.418
  2011,    3, 28,   -24.422
  2011,    3, 29,   -24.423
  2011,    3, 30,   -24.425
  2011,    3, 31,   -24.411
  2011,    4,  1,   -24.382
  2011,    4,  2,   -24.357
  2011,    4,  3,   -24.357
  2011,    4,  4,   -24.376
  2011,    4,  5,   -24.392
  2011,    4,  6,   -24.422
  2011,    4,  7,   -24.466
  2011,    4,  8,   -24.485
  2011,    4,  9,   -24.491
  2011,    4, 10,   -24.511
  2011,    4, 11,   -24.530
  2011,    4, 12,   -24.548
  2011,    4, 13,   -24.580
  2011,    4, 14,   -24.596
  2011,    4, 15,   -24.609
  2011,    4, 16,   -24.614
  2011,    4, 17,   -24.636
  2011,    4, 18,   -24.650
  2011,    4, 19,   -24.665
  2011,    4, 20,   -24.687
  2011,    4, 21,   -24.712
  2011,    4, 22,   -24.761
  2011,    4, 23,   -24.825
  2011,    4, 24,   -24.864
  2011,    4, 25,   -24.917
  2011,    4, 26,   -24.990
  2011,    4, 27,   -25.073
  2011,    4, 28,   -25.168
  2011,    4, 29,   -25.264
  2011,    4, 30,   -25.353
  2011,    5,  1,   -25.429
  2011,    5,  2,   -25.520
  2011,    5,  3,   -25.609
  2011,    5,  4,   -25.688
  2011,    5,  5,   -25.756
  2011,    5,  6,   -25.826
  2011,    5,  7,   -25.895
  2011,    5,  8,   -25.953
  2011,    5,  9,   -26.007
  2011,    5, 10,   -26.077
  2011,    5, 11,   -26.161
  2011,    5, 12,   -26.239
  2011,    5, 13,   -26.317
  2011,    5, 14,   -26.410
  2011,    5, 15,   -26.504
  2011,    5, 16,   -26.577
  2011,    5, 17,   -26.633
  2011,    5, 18,   -26.692
  2011,    5, 19,   -26.737
  2011,    5, 20,   -26.767
  2011,    5, 21,   -26.792
  2011,    5, 22,   -26.825
  2011,    5, 23,   -26.852
  2011,    5, 24,   -26.871
  2011,    5, 25,   -26.871
  2011,    5, 26,   -26.864
  2011,    5, 27,   -26.856
  2011,    5, 28,   -26.852
  2011,    5, 29,   -26.857
  2011,    5, 30,   -26.867
  2011,    5, 31,   -26.895
  2011,    6,  1,   -26.899
  2011,    6,  2,   -26.912
  2011,    6,  3,   -26.942
  2011,    6,  4,   -26.972
  2011,    6,  5,   -27.017
  2011,    6,  6,   -27.060
  2011,    6,  7,   -27.096
  2011,    6,  8,   -27.096
  2011,    6,  9,   -27.130
  2011,    6, 10,   -27.189
  2011,    6, 11,   -27.228
  2011,    6, 12,   -27.283
  2011,    6, 13,   -27.325
  2011,    6, 14,   -27.374
  2011,    6, 15,   -27.416
  2011,    6, 16,   -27.465
  2011,    6, 17,   -27.521
  2011,    6, 18,   -27.568
  2011,    6, 19,   -27.613
  2011,    6, 20,   -27.657
  2011,    6, 21,   -27.699
  2011,    6, 22,   -27.735
  2011,    6, 23,   -27.743
  2011,    6, 24,   -27.735
  2011,    6, 25,   -27.743
  2011,    6, 26,   -27.722
  2011,    6, 27,   -27.665
  2011,    6, 28,   -27.571
  2011,    6, 29,   -27.480
  2011,    6, 30,   -27.407
  2011,    7,  1,   -27.345
  2011,    7,  2,   -27.281
  2011,    7,  3,   -27.218
  2011,    7,  4,   -27.131
  2011,    7,  5,   -27.047
  2011,    7,  6,   -26.965
  2011,    7,  7,   -26.884
  2011,    7,  8,   -26.800
  2011,    7,  9,   -26.685
  2011,    7, 10,   -26.575
  2011,    7, 11,   -26.518
  2011,    7, 12,   -26.468
  2011,    7, 13,   -26.362
  2011,    7, 14,   -26.276
  2011,    7, 15,   -26.172
  2011,    7, 16,   -26.076
  2011,    7, 17,   -26.003
  2011,    7, 18,   -25.924
  2011,    7, 19,   -25.846
  2011,    7, 20,   -25.772
  2011,    7, 21,   -25.701
  2011,    7, 22,   -25.613
  2011,    7, 23,   -25.545
  2011,    7, 24,   -25.469
  2011,    7, 25,   -25.380
  2011,    7, 26,   -25.296
  2011,    7, 27,   -25.239
  2011,    7, 28,   -25.217
  2011,    7, 29,   -25.202
  2011,    7, 30,   -25.195
  2011,    7, 31,   -25.162
  2011,    8,  1,   -25.126
  2011,    8,  2,   -25.082
  2011,    8,  3,   -25.048
  2011,    8,  4,   -25.031
  2011,    8,  5,   -25.006
  2011,    8,  6,   -24.971
  2011,    8,  7,   -24.926
  2011,    8,  8,   -24.889
  2011,    8,  9,   -24.857
  2011,    8, 10,   -24.841
  2011,    8, 11,   -24.819
  2011,    8, 12,   -24.802
  2011,    8, 13,   -24.783
  2011,    8, 14,   -24.767
  2011,    8, 15,   -24.765
  2011,    8, 16,   -24.728
  2011,    8, 17,   -24.691
  2011,    8, 18,   -24.653
  2011,    8, 19,   -24.620
  2011,    8, 20,   -24.609
  2011,    8, 21,   -24.580
  2011,    8, 22,   -24.550
  2011,    8, 23,   -24.536
  2011,    8, 24,   -24.508
  2011,    8, 25,   -24.461
  2011,    8, 26,   -24.438
  2011,    8, 27,   -24.408
  2011,    8, 28,   -24.404
  2011,    8, 29,   -24.416
  2011,    8, 30,   -24.421
  2011,    8, 31,   -24.399
  2011,    9,  1,   -24.385
  2011,    9,  2,   -24.376
  2011,    9,  3,   -24.385
  2011,    9,  4,   -24.395
  2011,    9,  5,   -24.395
  2011,    9,  6,   -24.387
  2011,    9,  7,   -24.371
  2011,    9,  8,   -24.347
  2011,    9,  9,   -24.306
  2011,    9, 10,   -24.266
  2011,    9, 11,   -24.236
  2011,    9, 12,   -24.205
  2011,    9, 13,   -24.180
  2011,    9, 14,   -24.172
  2011,    9, 15,   -24.179
  2011,    9, 16,   -24.176
  2011,    9, 17,   -24.167
  2011,    9, 18,   -24.147
  2011,    9, 19,   -24.115
  2011,    9, 20,   -24.086
  2011,    9, 21,   -24.051
  2011,    9, 22,   -24.020
  2011,    9, 23,   -24.022
  2011,    9, 24,   -24.010
  2011,    9, 25,   -23.964
  2011,    9, 26,   -23.900
  2011,    9, 27,   -23.849
  2011,    9, 28,   -23.813
  2011,    9, 29,   -23.744
  2011,    9, 30,   -23.702
  2011,   10,  1,   -23.651
  2011,   10,  2,   -23.577
  2011,   10,  3,   -23.502
  2011,   10,  4,   -23.408
  2011,   10,  5,   -23.323
  2011,   10,  6,   -23.242
  2011,   10,  7,   -23.192
  2011,   10,  8,   -23.114
  2011,   10,  9,   -23.019
  2011,   10, 10,   -22.934
  2011,   10, 11,   -22.805
  2011,   10, 12,   -22.700
  2011,   10, 13,   -22.583
  2011,   10, 14,   -22.452
  2011,   10, 15,   -22.310
  2011,   10, 16,   -22.163
  2011,   10, 17,   -22.038
  2011,   10, 18,   -21.938
  2011,   10, 19,   -21.858
  2011,   10, 20,   -21.776
  2011,   10, 21,   -21.704
  2011,   10, 22,   -21.663
  2011,   10, 23,   -21.618
  2011,   10, 24,   -21.571
  2011,   10, 25,   -21.553
  2011,   10, 26,   -21.562
  2011,   10, 27,   -21.625
  2011,   10, 28,   -21.700
  2011,   10, 29,   -21.774
  2011,   10, 30,   -21.839
  2011,   10, 31,   -21.903
  2011,   11,  1,   -21.971
  2011,   11,  2,   -22.072
  2011,   11,  3,   -22.178
  2011,   11,  4,   -22.272
  2011,   11,  5,   -22.367
  2011,   11,  6,   -22.475
  2011,   11,  7,   -22.595
  2011,   11,  8,   -22.726
  2011,   11,  9,   -22.826
  2011,   11, 10,   -22.910
  2011,   11, 11,   -23.048
  2011,   11, 12,   -23.165
  2011,   11, 13,   -23.280
  2011,   11, 14,   -23.363
  2011,   11, 15,   -23.426
  2011,   11, 16,   -23.492
  2011,   11, 17,   -23.549
  2011,   11, 18,   -23.599
  2011,   11, 19,   -23.648
  2011,   11, 20,   -23.714
  2011,   11, 21,   -23.773
  2011,   11, 22,   -23.855
  2011,   11, 23,   -23.951
  2011,   11, 24,   -24.043
  2011,   11, 25,   -24.123
  2011,   11, 26,   -24.192
  2011,   11, 27,   -24.247
  2011,   11, 28,   -24.302
  2011,   11, 29,   -24.380
  2011,   11, 30,   -24.455
  2011,   12,  1,   -24.533
  2011,   12,  2,   -24.596
  2011,   12,  3,   -24.628
  2011,   12,  4,   -24.674
  2011,   12,  5,   -24.739
  2011,   12,  6,   -24.818
  2011,   12,  7,   -24.892
  2011,   12,  8,   -24.959
  2011,   12,  9,   -25.020
  2011,   12, 10,   -25.091
  2011,   12, 11,   -25.152
  2011,   12, 12,   -25.232
  2011,   12, 13,   -25.303
  2011,   12, 14,   -25.366
  2011,   12, 15,   -25.445
  2011,   12, 16,   -25.530
  2011,   12, 17,   -25.599
  2011,   12, 18,   -25.656
  2011,   12, 19,   -25.690
  2011,   12, 20,   -25.734
  2011,   12, 21,   -25.772
  2011,   12, 22,   -25.819
  2011,   12, 23,   -25.864
  2011,   12, 24,   -25.897
  2011,   12, 25,   -25.896
  2011,   12, 26,   -25.884
  2011,   12, 27,   -25.853
  2011,   12, 28,   -25.811
  2011,   12, 29,   -25.789
  2011,   12, 30,   -25.785
  2011,   12, 31,   -25.820
  2012,    1,  1,   -25.882
  2012,    1,  2,   -25.929
  2012,    1,  3,   -25.961
  2012,    1,  4,   -25.997
  2012,    1,  5,   -26.032
  2012,    1,  6,   -26.059
  2012,    1,  7,   -26.069
  2012,    1,  8,   -26.073
  2012,    1,  9,   -26.067
  2012,    1, 10,   -26.054
  2012,    1, 11,   -26.031
  2012,    1, 12,   -25.994
  2012,    1, 13,   -25.938
  2012,    1, 14,   -25.874
  2012,    1, 15,   -25.810
  2012,    1, 16,   -25.756
  2012,    1, 17,   -25.723
  2012,    1, 18,   -25.693
  2012,    1, 19,   -25.667
  2012,    1, 20,   -25.665
  2012,    1, 21,   -25.692
  2012,    1, 22,   -25.700
  2012,    1, 23,   -25.705
  2012,    1, 24,   -25.739
  2012,    1, 25,   -25.808
  2012,    1, 26,   -25.876
  2012,    1, 27,   -25.921
  2012,    1, 28,   -25.985
  2012,    1, 29,   -26.048
  2012,    1, 30,   -26.136
  2012,    1, 31,   -26.222
  2012,    2,  1,   -26.290
  2012,    2,  2,   -26.340
  2012,    2,  3,   -26.369
  2012,    2,  4,   -26.386
  2012,    2,  5,   -26.393
  2012,    2,  6,   -26.402
  2012,    2,  7,   -26.402
  2012,    2,  8,   -26.406
  2012,    2,  9,   -26.436
  2012,    2, 10,   -26.458
  2012,    2, 11,   -26.528
  2012,    2, 12,   -26.637
  2012,    2, 13,   -26.737
  2012,    2, 14,   -26.820
  2012,    2, 15,   -26.866
  2012,    2, 16,   -26.836
  2012,    2, 17,   -26.781
  2012,    2, 18,   -26.768
  2012,    2, 19,   -26.789
  2012,    2, 20,   -26.772
  2012,    2, 21,   -26.731
  2012,    2, 22,   -26.675
  2012,    2, 23,   -26.615
  2012,    2, 24,   -26.558
  2012,    2, 25,   -26.500
  2012,    2, 26,   -26.438
  2012,    2, 27,   -26.390
  2012,    2, 28,   -26.332
  2012,    2, 29,   -26.262
  2012,    3,  1,   -26.178
  2012,    3,  2,   -26.112
  2012,    3,  3,   -25.999
  2012,    3,  4,   -25.888
  2012,    3,  5,   -25.792
  2012,    3,  6,   -25.715
  2012,    3,  7,   -25.626
  2012,    3,  8,   -25.532
  2012,    3,  9,   -25.435
  2012,    3, 10,   -25.308
  2012,    3, 11,   -25.179
  2012,    3, 12,   -25.081
  2012,    3, 13,   -25.033
  2012,    3, 14,   -24.984
  2012,    3, 15,   -24.926
  2012,    3, 16,   -24.876
  2012,    3, 17,   -24.831
  2012,    3, 18,   -24.780
  2012,    3, 19,   -24.702
  2012,    3, 20,   -24.633
  2012,    3, 21,   -24.601
  2012,    3, 22,   -24.529
  2012,    3, 23,   -24.482
  2012,    3, 24,   -24.457
  2012,    3, 25,   -24.447
  2012,    3, 26,   -24.440
  2012,    3, 27,   -24.423
  2012,    3, 28,   -24.380
  2012,    3, 29,   -24.351
  2012,    3, 30,   -24.336
  2012,    3, 31,   -24.307
  2012,    4,  1,   -24.284
  2012,    4,  2,   -24.235
  2012,    4,  3,   -24.183
  2012,    4,  4,   -24.163
  2012,    4,  5,   -24.128
  2012,    4,  6,   -24.079
  2012,    4,  7,   -24.023
  2012,    4,  8,   -23.986
  2012,    4,  9,   -23.960
  2012,    4, 10,   -23.935
  2012,    4, 11,   -23.917
  2012,    4, 12,   -23.891
  2012,    4, 13,   -23.872
  2012,    4, 14,   -23.851
  2012,    4, 15,   -23.781
  2012,    4, 16,   -23.722
  2012,    4, 17,   -23.707
  2012,    4, 18,   -23.690
  2012,    4, 19,   -23.668
  2012,    4, 20,   -23.680
  2012,    4, 21,   -23.658
  2012,    4, 22,   -23.636
  2012,    4, 23,   -23.652
  2012,    4, 24,   -23.654
  2012,    4, 25,   -23.670
  2012,    4, 26,   -23.708
  2012,    4, 27,   -23.721
  2012,    4, 28,   -23.733
  2012,    4, 29,   -23.745
  2012,    4, 30,   -23.710
  2012,    5,  1,   -23.645
  2012,    5,  2,   -23.566
  2012,    5,  3,   -23.495
  2012,    5,  4,   -23.437
  2012,    5,  5,   -23.392
  2012,    5,  6,   -23.339
  2012,    5,  7,   -23.339
  2012,    5,  8,   -23.358
  2012,    5,  9,   -23.357
  2012,    5, 10,   -23.359
  2012,    5, 11,   -23.357
  2012,    5, 12,   -23.380
